"","TransectGroup","SPECIES","Count.FF","Count.POV","Count.BM","Count.TC","Photo.ID","BSS.1","BSS.2","BSS.3","Glare.1","Glare.2","Glare.3","BH.W","BH.F","BH.WF","BH.FW","BH.2F1W","BH.B","BH.BW","BH.Piling","BH.P","BH.F1W","BH.M","BH.H","BH.R","Front","Rear","Fr.Det","Rr.Det","platform","Group"
"1133","20120309_085 7","UNGU",1,1,1,0,11430,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"TC","BM",1,1,1,"5 7"
"1134","20120309_085 8","UNDU",0,0,0,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"TC","BM",1,0,1,"5 8"
"1135","20120309_085 8","UNGO",6,3,0,0,11440,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"TC","BM",1,1,1,"5 8"
"1136","20120309_085 8","UNSC",1,1,1,0,11438,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"TC","BM",1,1,1,"5 8"
"1137","20120309_102 1","BUFF",29,0,57,33,8185,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"2 1"
"1138","20120309_102 1","UNDU",1,0,0,0,8182,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"2 1"
"1139","20120309_102 2","NWCR",0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,2,"2 2"
"1140","20120309_102 2","SCAU",0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,2,"2 2"
"1141","20120309_102 2","UNGU",3,0,0,0,8192,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"BM","TC",1,1,2,"2 2"
"1142","20120309_102 3","BUFF",46,3,12,10,13014,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"2 3"
"1143","20120309_102 3","UBWG",0,0,5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,0,2,"2 3"
"1144","20120309_102 3","UNDU",1,0,0,0,8213,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"2 3"
"1145","20120309_102 3","UNGU",3,0,0,5,8220,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"2 3"
"1146","20120309_102 3","UNME",0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,2,"2 3"
"1147","20120309_102 4","BUFF",13,1,0,1,13051,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"2 4"
"1148","20120309_102 4","HOGR",1,0,0,0,8235,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"2 4"
"1149","20120309_102 4","UNGO",1,0,0,0,8237,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"2 4"
"1150","20120309_102 5","BUFF",4,7,8,5,13076,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"2 5"
"1151","20120309_102 5","SCAU",1,0,0,0,8251,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"2 5"
"1152","20120309_102 5","UNDU",3,0,0,0,8249,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"2 5"
"1153","20120309_102 6","UNGU",3,0,0,0,8259,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"2 6"
"1154","20120309_115 1","HOGR",1,0,0,0,9312,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"5 1"
"1155","20120309_115 1","UNGU",5,3,3,3,14461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"5 1"
"1156","20120309_115 10","BUFF",25,0,3,3,9405,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2," 10"
"1157","20120309_115 2","UNGU",1,1,1,1,14464,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"5 2"
"1158","20120309_115 3","NOPI",0,2,2,2,14462,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"5 3"
"1159","20120309_115 4","BUFF",3,3,3,3,14483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"5 4"
"1160","20120309_115 4","HOGR",2,0,0,0,9328,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"5 4"
"1161","20120309_115 5","BUFF",2,0,0,1,9332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,1,"5 5"
"1162","20120309_115 5","SCAU",1,1,0,0,14493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"5 5"
"1163","20120309_115 5","UNGU",4,2,1,3,14484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"5 5"
"1164","20120309_115 6","BAGO",14,17,6,15,14518,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"5 6"
"1165","20120309_115 6","BUFF",6,4,0,0,14497,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"5 6"
"1166","20120309_115 6","COGO",2,7,0,0,14498,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"5 6"
"1167","20120309_115 6","SCAU",15,9,4,15,14507,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"5 6"
"1168","20120309_115 6","UNDU",1,0,0,0,9342,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"5 6"
"1169","20120309_115 6","UNGO",13,8,56,0,14497,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"5 6"
"1170","20120309_115 6","UNGU",0,1,0,0,14497,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"5 6"
"1171","20120309_115 7","BUFF",47,0,5,4,9368,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"5 7"
"1172","20120309_115 7","HOGR",1,0,0,0,9355,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"5 7"
"1173","20120309_115 7","SCAU",1,0,0,0,9361,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"5 7"
"1174","20120309_115 7","UNGO",2,0,0,0,9361,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"5 7"
"1175","20120309_115 8","BUFF",4,0,3,4,9392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"5 8"
"1176","20120309_115 8","SCAU",3,0,0,0,9390,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"5 8"
"1177","20120309_115 8","UNSB",1,0,0,0,9393,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"5 8"
"1178","20120309_115 9","SCAU",1,0,0,0,9394,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"5 9"
"1179","20120309_115 9","SUSC",4,0,4,4,9393,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"5 9"
"1180","20120309_123 1","HOGR",1,0,0,0,10082,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"3 1"
"1181","20120309_123 2","SUSC",2,0,2,2,10086,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"3 2"
"1182","20120309_123 3","SUSC",2,0,2,2,10094,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"3 3"
"1183","20120309_123 4","UNGU",1,0,0,0,10099,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"3 4"
"1184","20120309_123 5","SUSC",1,0,1,1,10102,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"3 5"
"1185","20120309_123 6","SUSC",2,0,0,2,10107,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,2,"3 6"
"1186","20120309_123 7","HOGR",1,0,0,0,10111,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,2,"3 7"
"1187","20120309_123 8","SUSC",6,6,6,6,15729,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"3 8"
"1188","20120309_123 9","SUSC",8,0,0,7,10159,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,2,"3 9"
"1189","20120309_136 1","NWCR",14,11,0,12,17120,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"6 1"
"1190","20120309_136 1","UNGU",2,0,0,0,11199,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"BM","TC",1,1,1,"6 1"
"1191","20120309_136 2","BAGO",1,1,12,0,17152,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,0,1,"6 2"
"1192","20120309_136 2","UNGO",13,14,0,0,17155,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"6 2"
"1193","20120309_136 3","RBME",1,1,0,0,17157,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"6 3"
"1194","20120309_136 4","COGO",1,1,4,1,17185,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,0,1,"6 4"
"1195","20120309_136 4","UNDD",0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,1,"6 4"
"1196","20120309_136 4","UNGO",1,1,0,0,17175,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"6 4"
"1197","20120309_136 4","UNGU",0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,1,"6 4"
"1198","20120318_002 1","SUSC",4,4,4,4,282,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"2 1"
"1199","20120318_002 10","BUFF",1,1,0,0,376,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 10"
"1200","20120318_002 11","BUFF",5,0,2,2,384,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 11"
"1201","20120318_002 12","BUFF",1,0,0,0,392,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 12"
"1202","20120318_002 13","UNDU",1,0,0,0,397,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 13"
"1203","20120318_002 14","BLBR",3,2,2,2,404,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 14"
"1204","20120318_002 14","BUFF",0,1,0,0,404,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 14"
"1205","20120318_002 14","UNDU",0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,1," 14"
"1206","20120318_002 14","UNGO",0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,0,1," 14"
"1207","20120318_002 15","HOGR",5,1,0,0,409,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 15"
"1208","20120318_002 16","BUFF",3,0,0,0,417,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 16"
"1209","20120318_002 17","WWSC",1,1,1,0,425,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 17"
"1210","20120318_002 18","BUFF",1,0,0,0,425,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 18"
"1211","20120318_002 2","WWSC",9,7,7,7,296,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,1,"2 2"
"1212","20120318_002 3","BLBR",1,0,0,0,297,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"2 3"
"1213","20120318_002 3","BUFF",0,1,1,0,335,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,0,1,"2 3"
"1214","20120318_002 3","OLDS",1,0,0,0,297,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"2 3"
"1215","20120318_002 4","BUFF",1,1,0,0,339,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"2 4"
"1216","20120318_002 4","UNGO",1,0,0,0,313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"2 4"
"1217","20120318_002 5","UNDU",1,0,0,0,328,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"2 5"
"1218","20120318_002 6","BLBR",3,0,0,0,347,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"2 6"
"1219","20120318_002 6","BUFF",7,4,2,2,355,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"2 6"
"1220","20120318_002 7","COLO",1,1,1,1,357,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"2 7"
"1221","20120318_002 8","BLBR",2,0,0,0,358,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"2 8"
"1222","20120318_002 9","BLBR",0,3,3,3,370,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"2 9"
"1223","20120318_002 9","BUFF",0,1,1,1,365,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"2 9"
"1224","20120318_002 9","WWSC",1,0,0,0,369,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"2 9"
"1225","20120318_003 1","BUFF",0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,0,4,"3 1"
"1226","20120318_003 1","WWSC",0,0,16,13,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,4,"3 1"
"1227","20120318_003 10","BUFF",2,0,0,0,539,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 10"
"1228","20120318_003 10","RBME",1,1,1,1,534,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 10"
"1229","20120318_003 10","UNDU",1,0,0,0,537,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 10"
"1230","20120318_003 11","UNGO",1,1,0,0,541,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 11"
"1231","20120318_003 12","BUFF",1,1,0,0,546,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 12"
"1232","20120318_003 12","UNSC",0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,1," 12"
"1233","20120318_003 12","WWSC",1,1,1,0,550,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 12"
"1234","20120318_003 13","BUFF",3,3,0,0,555,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 13"
"1235","20120318_003 13","COGO",4,2,1,0,552,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 13"
"1236","20120318_003 13","UNGO",0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,1," 13"
"1237","20120318_003 14","SUSC",1,1,1,1,561,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 14"
"1238","20120318_003 15","BUFF",4,2,2,2,575,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 15"
"1239","20120318_003 16","BUFF",1,1,1,2,601,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 16"
"1240","20120318_003 16","SUSC",1,1,0,0,601,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 16"
"1241","20120318_003 16","UNDD",0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,0,1," 16"
"1242","20120318_003 16","UNDU",0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,1," 16"
"1243","20120318_003 16","UNSC",0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,0,1," 16"
"1244","20120318_003 2","WWSC",0,1,2,3,442,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"3 2"
"1245","20120318_003 3","BLBR",16,0,43,8,458,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"3 3"
"1246","20120318_003 4","BUFF",3,1,1,1,497,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"3 4"
"1247","20120318_003 5","SUSC",2,1,2,2,513,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"3 5"
"1248","20120318_003 6","RBME",1,0,0,0,510,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"3 6"
"1249","20120318_003 7","BUFF",0,1,2,1,514,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"3 7"
"1250","20120318_003 7","UNGO",1,1,0,0,514,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"3 7"
"1251","20120318_003 8","BUFF",6,7,6,6,526,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"3 8"
"1252","20120318_003 8","SUSC",0,1,0,0,516,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"3 8"
"1253","20120318_004 1","COGO",0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,0,4,"4 1"
"1254","20120318_004 1","SUSC",0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,0,4,"4 1"
"1255","20120318_004 1","UNDU",0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,4,"4 1"
"1256","20120318_004 10","BUFF",1,1,2,1,647,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 10"
"1257","20120318_004 11","SUSC",2,2,2,1,651,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 11"
"1258","20120318_004 12","SUSC",2,0,2,0,655,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 12"
"1259","20120318_004 12","UNSC",1,0,0,0,651,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 12"
"1260","20120318_004 12","WWSC",0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,1," 12"
"1261","20120318_004 13","UNDD",0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,0,1," 13"
"1262","20120318_004 13","UNDU",1,0,0,0,658,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 13"
"1263","20120318_004 14","SUSC",1,1,1,1,676,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 14"
"1264","20120318_004 15","BUFF",1,0,0,1,676,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,1," 15"
"1265","20120318_004 16","BUFF",0,1,0,0,679,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 16"
"1266","20120318_004 16","SUSC",0,0,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,1," 16"
"1267","20120318_004 17","BUFF",2,2,2,2,692,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 17"
"1268","20120318_004 18","BUFF",8,0,9,9,708,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,1," 18"
"1269","20120318_004 2","BUFF",0,1,2,2,608,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"4 2"
"1270","20120318_004 3","BUFF",1,0,1,0,611,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,0,1,"4 3"
"1271","20120318_004 3","COGO",1,0,0,0,614,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"4 3"
"1272","20120318_004 3","UNDD",0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,1,"4 3"
"1273","20120318_004 4","SUSC",2,1,1,1,622,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"4 4"
"1274","20120318_004 5","BUFF",0,1,0,0,624,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"4 5"
"1275","20120318_004 6","BUFF",1,2,0,0,628,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"4 6"
"1276","20120318_004 6","COGO",2,0,0,0,621,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"4 6"
"1277","20120318_004 7","BUFF",3,2,2,2,634,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"4 7"
"1278","20120318_004 7","SUSC",0,1,0,0,632,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"4 7"
"1279","20120318_004 8","BUFF",1,0,1,0,636,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,0,1,"4 8"
"1280","20120318_004 9","BUFF",3,2,2,2,642,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"4 9"
"1281","20120318_004 9","SUSC",1,1,1,1,641,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"4 9"
"1282","20120318_006 1","BLBR",3,2,2,2,852,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"6 1"
"1283","20120318_006 2","SUSC",3,2,3,3,923,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"6 2"
"1284","20120318_006 3","SUSC",3,3,3,3,930,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1,"6 3"
"1285","20120318_007 1","BUFF",0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,0,4,"7 1"
"1286","20120318_007 1","HOGR",0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,4,"7 1"
"1287","20120318_007 1","SUSC",0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,4,"7 1"
"1288","20120318_007 1","UNDD",0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,4,"7 1"
"1289","20120318_007 10","BUFF",1,0,3,9,1022,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",0,1,1," 10"
"1290","20120318_007 11","BUFF",3,3,3,3,1026,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 11"
"1291","20120318_007 11","SUSC",4,4,4,4,1028,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 11"
"1292","20120318_007 12","BUFF",2,0,0,0,1047,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 12"
"1293","20120318_007 13","UNLO",1,0,0,0,1061,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 13"
"1294","20120318_007 14","UNSC",1,0,0,0,1065,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 14"
"1295","20120318_007 15","BUFF",2,5,5,5,1078,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 15"
"1296","20120318_007 15","COLO",1,1,1,1,1074,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 15"
"1297","20120318_007 15","WWSC",2,2,2,2,1077,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"BM","TC",1,1,1," 15"
